Path,File_Name,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class,class_num
,295,5.884023,4,0,1,30,322,205,0.1073170731707317,0.43414634146341463,0.8487805,0.4682926829268293,0.8136645962732919,0.18633540372670807,0.0,7.863353999999999,0.5414634146341464,0.014634146341463415,30,6.8333330000000005,0.0,0.2111111,300.4949,0.1666667,0.23333333333333334,0.0,0.0,0.9512195121951219,0.02926829268292683,0.6666666666666666,6.617661,0.004878048780487805,0.9512195,0.04349287,1.597201,0.0,0.006448089000000001,0.01951219512195122,0.01951219512195122,0.00975609756097561,0.0,0.01951219512195122,0.014634146341463415,0.004878048780487805,0.004878048780487805,0.0,0.0,0.0,0.0,0.0,0.8097560975609757,censored,1
,296,5.040851,2,0,1,9,145,105,0.24761904761904763,0.2857142857142857,0.7333333000000001,0.34285714285714286,0.8137931034482758,0.16551724137931034,0.0,6.816901,0.3238095238095238,0.02857142857142857,9,11.66667,0.0,0.6666667,173.8817,0.1111111,1.3333333333333333,0.0,0.0,0.8285714285714286,0.01904761904761905,0.4444444444444444,1.393532,0.0,0.8285714,0.07054541,1.912466,0.0,0.006448089000000001,0.05714285714285714,0.05714285714285714,0.01904761904761905,0.01904761904761905,0.02857142857142857,0.01904761904761905,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.009523809523809525,0.0,0.6571428571428571,censored,1
,297,4.86986,2,0,1,6,84,52,0.17307692307692307,0.23076923076923078,0.8653846,0.46153846153846156,0.75,0.25,0.0,8.083333,0.5384615384615384,0.038461538461538464,6,8.666667,0.0,0.25,258.7301,1.0,3.1666666666666665,0.0,0.0,0.7115384615384616,0.0,0.5,0.9326491,0.0,0.7115384,0.0228868,1.6930740000000002,0.0,0.006448089000000001,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.057692307692307696,0.019230769230769232,0.057692307692307696,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,censored,1
,298,4.0045470000000005,5,0,1,1,82,49,0.1836734693877551,0.3469387755102041,0.8571429,0.42857142857142855,0.8536585365853658,0.14634146341463414,0.0,7.439024000000001,0.4489795918367347,0.08163265306122448,1,49.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8163265306122449,0.02040816326530612,0.0,0.0,0.0,0.8163266,0.02103112,2.817647,0.02040816326530612,0.025928106,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551020408163265,censored,1
,299,4.618144999999999,2,0,1,4,54,33,0.21212121212121213,0.21212121212121213,0.8181818000000001,0.2727272727272727,0.8148148148148148,0.18518518518518517,0.0,7.629630000000001,0.45454545454545453,0.09090909090909091,4,8.25,0.0,1.066667,331.8903,0.5,1.75,0.0,0.0,0.7878787878787878,0.0,0.75,1.006459,0.0,0.7878788000000001,0.03926478,1.739843,0.0,0.006448089000000001,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696969696969697,censored,1
,300,4.196381,5,0,1,1,196,134,0.29850746268656714,0.31343283582089554,0.6791045,0.2462686567164179,0.7959183673469388,0.20408163265306123,0.0,7.42347,0.31343283582089554,0.05223880597014925,1,134.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8432835820895522,0.03731343283582089,0.0,0.0,0.0,0.8432835999999999,0.09158783,2.2749740000000003,0.0,0.006448089000000001,0.08208955223880597,0.08208955223880597,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970149253731343,censored,1
,301,5.0152019999999995,2,0,1,7,115,67,0.208955223880597,0.26865671641791045,0.8059701,0.5223880597014925,0.8347826086956521,0.1565217391304348,0.0,7.017544,0.5522388059701493,0.04477611940298507,7,9.571428,0.0,0.9761905000000001,331.2576,0.0,3.142857142857143,0.0,0.0,0.8208955223880597,0.0,0.5714285714285714,0.9935321,0.0,0.8208955,0.04129732,1.6705860000000001,0.0,0.006448089000000001,0.05970149253731343,0.04477611940298507,0.029850746268656716,0.0,0.04477611940298507,0.04477611940298507,0.0,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.7164179104477612,censored,1
,302,4.365092,2,0,1,3,71,45,0.15555555555555556,0.24444444444444444,0.9333333,0.28888888888888886,0.8309859154929577,0.16901408450704225,0.0,7.028169,0.5333333333333333,0.022222222222222223,3,15.0,0.5,1.0,225.0,1.333333,2.0,0.0,0.0,0.8444444444444444,0.0,0.0,0.0,0.0,0.8444444999999999,0.01720171,2.123271,0.0,0.006448089000000001,0.13333333333333333,0.13333333333333333,0.08888888888888889,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,censored,1
,303,4.900841000000001,2,0,1,10,154,93,0.17204301075268819,0.27956989247311825,0.8172043000000001,0.2903225806451613,0.6753246753246753,0.3116883116883117,0.012987012987012988,9.097403,0.6129032258064516,0.021505376344086023,10,9.3,0.0,0.2,254.2744,0.6,0.7,0.0,0.0,0.7741935483870968,0.021505376344086023,0.8,2.753731,0.0,0.7741935000000001,0.03049648,1.3620139999999998,0.0,0.006448089000000001,0.021505376344086023,0.021505376344086023,0.010752688172043012,0.010752688172043012,0.07526881720430108,0.010752688172043012,0.043010752688172046,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.6989247311827957,censored,1
,304,3.8510000000000004,5,0,1,1,41,26,0.23076923076923078,0.15384615384615385,0.9615384,0.5,0.8292682926829268,0.17073170731707318,0.0,7.4634149999999995,0.4230769230769231,0.07692307692307693,1,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7307692307692307,0.0,0.0,0.0,0.0,0.7307691999999999,0.0,1.049783,0.0,0.006448089000000001,0.0,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.7307692307692307,censored,1
,305,4.703719,2,0,1,5,68,40,0.05,0.35,0.9,0.4,0.8235294117647058,0.17647058823529413,0.0,7.485294000000001,0.6,0.05,5,8.0,0.0,0.2,205.7143,0.2,1.2,0.0,0.0,0.95,0.0,0.6,0.4326491,0.0,0.95,0.035415300000000004,1.077776,0.0,0.006448089000000001,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,censored,1
,306,4.599941,2,0,1,2,28,17,0.11764705882352941,0.47058823529411764,0.9411765,0.4117647058823529,0.9285714285714286,0.07142857142857142,0.0,6.321429,0.6470588235294118,0.0,2,8.5,0.0,0.0,298.6111,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.5,0.360883,0.0,0.9411765,0.02006867,2.01022,0.0,0.006448089000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,censored,1
