idx,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
22586,34,11.33,0,73.53,47.06,2.94,0,0,0,0,0,0,0,2.94,2.94,2.94,20.59,0,8.82,0,2.94,2.94,5.88,0,0,5.88,0,11.76,2.94,8.82,2.94,0,0,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,26.47,2.94,2.94,2.94,5.88,5.88,11.76,2.94,2.94,0,0,0,0,0,0,0,14.71,0,2.94,8.82,0,2.94,23.53,5.88,5.88,14.71,2.94,0,0,0,0,0,2.94,0,0,2.94,0,0,26.47,5.88,8.82,2.94,0,0,2.94,5.88,0,0,0,0,0.0753211,0.924679,0,0.00264832,0.00296285,11,3.090909091,1.03217342,3561,china,uncensored
90000,72,18,0,76.39,55.56,20.83,18.06,5.56,0,8.33,2.78,1.39,8.33,2.78,5.56,2.78,6.94,2.78,5.56,4.17,2.78,1.39,5.56,0,0,2.78,2.78,8.33,4.17,6.94,2.78,2.78,1.39,4.17,2.78,0,2.78,0,0,0,16.67,0,0,4.17,0,20.83,8.33,4.17,4.17,4.17,4.17,2.78,6.94,2.78,0,4.17,0,0,0,0,0,8.33,0,1.39,6.94,0,1.39,19.44,5.56,4.17,5.56,4.17,0,0,0,0,0,2.78,0,0,2.78,0,0,15.28,2.78,8.33,1.39,0,0,2.78,0,0,0,0,0,0.0121759,0.987824,0,0.00210643,0.0017004,11,6.545454545,2.183087125,1660,everythingElse,uncensored
68645,14,14,0,85.71,35.71,14.29,7.14,0,0,7.14,0,0,0,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,14.29,0,0,0,0,0,0,0,0,35.71,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,7.14,0,0,0,0,0,0,14.29,0,14.29,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0.207671,0.792329,0,0.00196187,0.00302226,9,1.555555556,0.520179895,8930,everythingElse,uncensored
51511,25,12.5,0,64,32,0,0,0,0,0,0,0,0,0,4,0,12,8,0,0,0,0,8,0,0,0,8,12,8,12,8,0,0,4,4,4,0,0,0,0,0,0,0,0,0,24,8,0,0,4,0,12,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,20,12,4,8,0,4,0,0,0,0,8,0,0,8,0,0,28,8,20,0,0,0,0,0,0,0,0,0,0.445734,0.554266,0,0.00271313,0.00292894,9,2.777777778,0.927806616,97960,everythingElse,uncensored
39384,6,6,0,66.67,66.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0.330674,0.669326,0,0.00117594,0.00061135,9,0.666666667,0.222817986,7980,everythingElse,uncensored
84368,4,2,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,25,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0.620651,0.379349,2,0.00090487,0.00050453,2,2,0.667136467,16392,everythingElse,uncensored
63109,5,5,0,80,40,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,20,20,0,0,0,0,0,0,0,0,0,0.868671,0.131329,2,0.00114487,0.00082713,6,0.833333333,0.278435111,75456,everythingElse,uncensored
98988,27,6.75,3.7,66.67,37.04,3.7,3.7,0,0,3.7,0,0,0,0,3.7,0,14.81,0,0,3.7,0,0,3.7,0,0,0,3.7,14.81,14.81,3.7,7.41,0,0,0,11.11,7.41,0,0,0,0,3.7,0,0,0,0,11.11,3.7,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,11.11,0,0,3.7,7.41,0,14.81,3.7,3.7,7.41,0,0,0,3.7,0,0,22.22,0,0,22.22,0,3.7,18.52,0,3.7,0,0,3.7,11.11,0,0,0,0,0,0.0413689,0.958631,0,0.000877,0.0007899,11,2.454545455,0.818737452,1987,everythingElse,uncensored
49428,32,32,0,62.5,37.5,3.12,3.12,3.12,0,0,0,0,0,0,6.25,6.25,15.62,3.12,3.12,0,3.12,6.25,0,0,0,0,0,6.25,0,6.25,0,3.12,0,0,9.38,3.12,6.25,0,0,0,3.12,0,0,0,0,9.38,3.12,3.12,0,0,0,3.12,9.38,0,3.12,6.25,3.12,0,0,0,0,3.12,3.12,0,0,0,0,15.62,0,12.5,3.12,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,3.12,0,0,0,3.12,0,0,0,0,0,0.0453018,0.954698,0,0.00187725,0.0016404,11,2.909090909,0.97086952,7419,terrDispute,uncensored
37557,42,42,0,50,23.81,0,0,0,0,0,0,0,0,0,2.38,0,2.38,0,2.38,9.52,0,0,2.38,0,0,2.38,0,4.76,0,4.76,0,0,11.9,0,2.38,2.38,0,0,0,0,4.76,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,4.76,2.38,0,0,23.81,9.52,7.14,11.9,2.38,0,0,0,0,0,0,0,0,0,0,0,16.67,0,7.14,2.38,0,0,0,0,2.38,0,0,4.76,0.445767,0.554233,0,0.00133187,0.00145966,10,4.2,1.40093051,205,terrDispute,uncensored
